Date,open,high,low,close,volume
2015-01-02 00:00:00-05:00,78.0349029221401,78.38247350389776,77.1610025148975,77.90579986572266,18177500
2015-01-05 00:00:00-05:00,77.43906945980858,78.70025635417153,76.32683598001827,76.65454864501953,26452200
2015-01-06 00:00:00-05:00,76.69426748682473,77.05176323685461,74.83723673953054,75.62175750732422,27399300
2015-01-07 00:00:00-05:00,76.22752661186782,76.82336296387801,75.29404486195402,75.62175750732422,22045300
2015-01-08 00:00:00-05:00,76.20767413267822,77.6873438777898,75.5522563063801,77.63768768310547,23961000
2015-01-09 00:00:00-05:00,77.65753752302075,78.0746298160812,76.66447434458584,77.20072937011719,21157000
2015-01-12 00:00:00-05:00,77.30004652318057,77.45894029382318,75.681356011237,76.18782043457031,19190200
2015-01-13 00:00:00-05:00,76.69427338568273,77.53837558065958,75.32384133653669,75.919677734375,25179600
2015-01-14 00:00:00-05:00,75.88988272454154,76.66447075521988,75.50258870920237,75.7508544921875,25918600
2015-01-15 00:00:00-05:00,75.87002025238559,76.03883915635355,73.02985925898943,73.53632354736328,34134000
2015-01-16 00:00:00-05:00,73.52640157944289,74.79752128641255,73.32778438993445,74.65849304199219,21791500
2015-01-20 00:00:00-05:00,75.19474633651272,75.78064998484794,74.30098794573189,75.71113586425781,22821600
2015-01-21 00:00:00-05:00,75.63169361723473,76.76378500925,75.32383888679506,76.2076644897461,25096700
2015-01-22 00:00:00-05:00,76.63467739287881,77.21065580760997,76.14807859666051,77.1113510131836,19519500
2015-01-23 00:00:00-05:00,77.11136366655803,77.64761873621988,76.50559447174398,77.29011535644531,16746500
2015-01-26 00:00:00-05:00,77.43907604030063,77.92567491435236,76.75385996915641,76.96240234375,19260800
2015-01-27 00:00:00-05:00,76.17785947249881,76.346678358942,75.10534964720827,75.25431060791016,20110000
2015-01-28 00:00:00-05:00,76.36656120965407,77.10142585253124,75.47280281887322,75.71113586425781,53306400
2015-01-29 00:00:00-05:00,76.3169142706663,77.47879653129255,73.69522772421493,77.45893859863281,61293500
2015-01-30 00:00:00-05:00,77.45892107441489,77.61781480563216,75.22452912034522,75.3834228515625,42649500
2015-02-02 00:00:00-05:00,75.58204404574877,75.61183473080925,73.23841418568902,74.46981048583984,41955300
2015-02-03 00:00:00-05:00,74.66841840839577,75.0557124190321,73.34764264059986,74.87696075439453,26957700
2015-02-04 00:00:00-05:00,74.5691069380712,75.82036860568373,74.48966764563629,75.10536193847656,20277400
2015-02-05 00:00:00-05:00,75.18480742057648,75.45293870406861,74.68827586378244,75.08550262451172,15062600
2015-02-06 00:00:00-05:00,75.15502043433318,75.17487836393431,73.73493980902644,73.95341491699219,21211000
2015-02-09 00:00:00-05:00,73.53632811514285,74.31091614755246,72.94048417347045,73.92362213134766,16194300
2015-02-10 00:00:00-05:00,74.33078107649594,74.81737993664683,73.98321046210243,74.66842651367188,15811300
2015-02-11 00:00:00-05:00,74.5691153701782,76.21760399225434,74.50953399999707,75.9792709350586,20877400
2015-02-12 00:00:00-05:00,76.32684479423179,76.33677754850723,75.36357219424626,75.70121765136719,17235000
2015-02-13 00:00:00-05:00,75.92960627772548,75.9494717832188,74.97626657874832,75.214599609375,18621900
2015-02-17 00:00:00-05:00,74.77765476749144,76.376486971171,74.55917967235953,75.07556915283203,25254400
2015-02-18 00:00:00-05:00,75.41323153416711,76.36657141963505,74.9266250485075,76.17788696289062,22426400
2015-02-19 00:00:00-05:00,76.4559282516678,79.28615665666565,76.41620481729427,78.86907196044922,45851200
2015-02-20 00:00:00-05:00,78.99816311476121,79.78267620191825,78.65058501047504,79.34573364257812,36931700
2015-02-23 00:00:00-05:00,79.40532421491254,79.63373206054715,77.83628270551343,78.2930908203125,24139100
2015-02-24 00:00:00-05:00,77.95545605303252,78.92866125842437,77.558229283965,77.90579986572266,18897100
2015-02-25 00:00:00-05:00,77.95546542184914,79.64366992268918,77.95546542184914,79.00811004638672,25593800
