Date,open,high,low,close,volume
2010-01-04 00:00:00-05:00,22.88343360074159,23.242154611587466,22.861013003027253,23.130054473876953,38409100
2010-01-05 00:00:00-05:00,23.055325256395854,23.242159332338396,22.898383891380064,23.137531280517578,49749600
2010-01-06 00:00:00-05:00,23.077740908416438,23.22720871651361,22.80870084944445,22.995534896850586,58182400
2010-01-07 00:00:00-05:00,22.890905109701688,22.94321983633473,22.562078237734436,22.756385803222656,50559700
2010-01-08 00:00:00-05:00,22.629341037097383,23.07774162443992,22.59944690437817,22.913328170776367,51197400
2010-01-11 00:00:00-05:00,22.95069505002416,22.988062716963213,22.50976798358924,22.621868133544922,68754700
2010-01-12 00:00:00-05:00,22.532183683036372,22.719017712622794,22.35282318568507,22.472396850585938,65912100
2010-01-13 00:00:00-05:00,22.61438980095752,22.808697351512663,22.42755578220417,22.681650161743164,51863500
2010-01-14 00:00:00-05:00,22.651762968153143,23.242159332338396,22.614396723136988,23.137531280517578,63228100
2010-01-15 00:00:00-05:00,23.227201406461823,23.34677504513515,22.950686476135875,23.062788009643555,79913200
2010-01-19 00:00:00-05:00,22.980587131578904,23.346781682298733,22.92827382796616,23.242155075073242,46575700
2010-01-20 00:00:00-05:00,23.02543453996448,23.122589072126082,22.651766332579133,22.861021041870117,54849500
2010-01-21 00:00:00-05:00,22.875964782299455,22.958170806664665,22.420089179511503,22.427562713623047,73086700
2010-01-22 00:00:00-05:00,22.420083011819504,22.569550802070495,21.553173249396924,21.642852783203125,102004600
2010-01-25 00:00:00-05:00,21.85210891680112,22.16599015770679,21.74748231164276,21.911895751953125,63373000
2010-01-26 00:00:00-05:00,21.822216953249587,22.30798518354018,21.740009517586493,22.046417236328125,66639900
2010-01-27 00:00:00-05:00,21.93431270583419,22.28556012582242,21.687691873623233,22.173460006713867,63949500
2010-01-28 00:00:00-05:00,22.300510972120254,22.322931569918115,21.590541054924508,21.792322158813477,117513700
2010-01-29 00:00:00-05:00,22.34535035977099,22.360297424713696,20.671317572813297,21.059932708740234,193888500
2010-02-01 00:00:00-05:00,21.216870182254077,21.28413054135562,20.865622748947448,21.2318172454834,85931100
