Date,open,high,low,close,volume
2010-01-04 00:00:00-05:00,0.4242651382638779,0.4267864415720098,0.41509680234164753,0.42380672693252563,800204000
2010-01-05 00:00:00-05:00,0.4222022856423347,0.4345795558843369,0.4222022856423347,0.4299953877925873,728648000
2010-01-06 00:00:00-05:00,0.4297662480587449,0.43366278619368004,0.42564049054724806,0.43274596333503723,649168000
2010-01-07 00:00:00-05:00,0.43045382521564873,0.4322874980281994,0.42105626912870103,0.42426517605781555,547792000
2010-01-08 00:00:00-05:00,0.42082697948132436,0.4281616695062628,0.41830570369357173,0.42518195509910583,478168000
2010-01-11 00:00:00-05:00,0.4274740464650178,0.42930771900369885,0.4132631047830855,0.41922253370285034,556612000
2010-01-12 00:00:00-05:00,0.4130339455053957,0.4146383988573913,0.3963016993421093,0.4050116240978241,627432000
2010-01-13 00:00:00-05:00,0.40776204210627925,0.41188779775497264,0.3919466500069197,0.4105125367641449,508868000
2010-01-14 00:00:00-05:00,0.40547001683768324,0.4084497038722796,0.3972185043565713,0.40409475564956665,608524000
2010-01-15 00:00:00-05:00,0.401114812412927,0.40455293609761306,0.38690387932386905,0.39217567443847656,818192000
2010-01-19 00:00:00-05:00,0.3891961588201429,0.40203183800418324,0.38805011701170333,0.39951056241989136,545328000
2010-01-20 00:00:00-05:00,0.3944681169779992,0.399510724844281,0.3891963170511248,0.39790624380111694,719728000
2010-01-21 00:00:00-05:00,0.39767693634133783,0.4047824073100803,0.38713333954716417,0.39080068469047546,608632000
2010-01-22 00:00:00-05:00,0.38621636847133917,0.3933218372116108,0.37498517189352826,0.3772772550582886,1067916000
2010-01-25 00:00:00-05:00,0.38346593609912827,0.3910298172297728,0.38071544132174595,0.38369515538215637,643676000
2010-01-26 00:00:00-05:00,0.38186157060707887,0.38438287400307447,0.37131797299956654,0.3715471923351288,714636000
2010-01-27 00:00:00-05:00,0.3713179213926976,0.3830075594057659,0.367192165192568,0.3816322982311249,812504000
2010-01-28 00:00:00-05:00,0.3846119798588577,0.38598724091656783,0.3635247893675227,0.36879658699035645,687764000
2010-01-29 00:00:00-05:00,0.3729224666791486,0.3770482238985621,0.3472511005689316,0.35275211930274963,774700000
2010-02-01 00:00:00-05:00,0.35412737264965094,0.3804863709429436,0.35114765742312204,0.3797987401485443,949832000
2010-02-02 00:00:00-05:00,0.3784233577866289,0.38850854173541866,0.37727731601907033,0.38369515538215637,849812000
2010-02-03 00:00:00-05:00,0.380257029527925,0.3885085411718942,0.37842335723773285,0.3869040608406067,562296000
2010-02-04 00:00:00-05:00,0.3834659631763812,0.3834659631763812,0.36031590690751336,0.3644416630268097,783480000
2010-02-05 00:00:00-05:00,0.36398332675068956,0.37269325205859083,0.35756545828823744,0.37177640199661255,604856000
2010-02-08 00:00:00-05:00,0.3706303021099187,0.38002785666774774,0.36375405067456895,0.3710887134075165,445160000
2010-02-09 00:00:00-05:00,0.37704819184906474,0.37888186460447326,0.36444172922585316,0.3681090474128723,930144000
2010-02-10 00:00:00-05:00,0.37040103921819645,0.3786525229667814,0.367879736578363,0.3752143979072571,535828000
2010-02-11 00:00:00-05:00,0.3811740402827023,0.396531029389953,0.3784235441507694,0.39240527153015137,695980000
2010-02-12 00:00:00-05:00,0.38965470937296265,0.4056992993016589,0.3852997328551795,0.3976770043373108,780212000
2010-02-16 00:00:00-05:00,0.40294875940580077,0.40661610477361654,0.3981353720260172,0.4050116240978241,457024000
2010-02-17 00:00:00-05:00,0.4100542004678931,0.41028339245904966,0.3972185199541005,0.4089081585407257,876560000
